regressionExample(med_house_val(id1),4.526).
regressionExample(med_house_val(id13982),1.577).
regressionExample(med_house_val(id13983),0.533).
regressionExample(med_house_val(id13984),0.574).
regressionExample(med_house_val(id13985),1.0).
regressionExample(med_house_val(id13986),0.556).
regressionExample(med_house_val(id13987),0.914).
regressionExample(med_house_val(id13988),0.571).
regressionExample(med_house_val(id13989),0.668).
regressionExample(med_house_val(id13990),0.608).
regressionExample(med_house_val(id13991),0.738).
regressionExample(med_house_val(id13992),0.798).
regressionExample(med_house_val(id13993),0.885).
regressionExample(med_house_val(id13994),0.705).
regressionExample(med_house_val(id13995),0.69).
regressionExample(med_house_val(id13996),0.872).
regressionExample(med_house_val(id13997),0.8).
regressionExample(med_house_val(id13998),1.015).
regressionExample(med_house_val(id13999),0.447).
regressionExample(med_house_val(id14000),0.55).
regressionExample(med_house_val(id14001),1.861).
regressionExample(med_house_val(id14002),0.683).
regressionExample(med_house_val(id14003),1.128).
regressionExample(med_house_val(id14004),0.777).
regressionExample(med_house_val(id14005),0.785).
regressionExample(med_house_val(id14006),4.417).
regressionExample(med_house_val(id14007),4.085).
regressionExample(med_house_val(id14008),4.596).
regressionExample(med_house_val(id14009),5.00001).
regressionExample(med_house_val(id14010),4.116).
regressionExample(med_house_val(id14011),5.00001).
regressionExample(med_house_val(id14012),3.542).
regressionExample(med_house_val(id14013),2.49).
regressionExample(med_house_val(id14014),2.74).
regressionExample(med_house_val(id14015),2.847).
regressionExample(med_house_val(id14016),2.896).
regressionExample(med_house_val(id14017),2.455).
regressionExample(med_house_val(id14018),1.375).
regressionExample(med_house_val(id14019),2.25).
regressionExample(med_house_val(id14020),2.438).
regressionExample(med_house_val(id14021),2.615).
regressionExample(med_house_val(id14022),2.4).
regressionExample(med_house_val(id14023),1.991).
regressionExample(med_house_val(id14024),2.0).
regressionExample(med_house_val(id14025),3.022).
regressionExample(med_house_val(id14026),2.148).
regressionExample(med_house_val(id14027),1.798).
regressionExample(med_house_val(id14028),1.75).
regressionExample(med_house_val(id14029),1.987).
regressionExample(med_house_val(id14030),2.042).
regressionExample(med_house_val(id14031),1.714).
regressionExample(med_house_val(id14032),2.636).
regressionExample(med_house_val(id14033),2.117).
regressionExample(med_house_val(id14034),1.594).
regressionExample(med_house_val(id14035),1.727).
regressionExample(med_house_val(id14036),1.781).
regressionExample(med_house_val(id14037),1.181).
regressionExample(med_house_val(id14038),1.333).
regressionExample(med_house_val(id14039),1.292).
regressionExample(med_house_val(id14040),1.5).
regressionExample(med_house_val(id14041),1.625).
regressionExample(med_house_val(id14042),1.313).
regressionExample(med_house_val(id14043),1.641).
regressionExample(med_house_val(id14044),1.464).
regressionExample(med_house_val(id14045),1.455).
regressionExample(med_house_val(id14046),1.6).
regressionExample(med_house_val(id14047),1.717).
regressionExample(med_house_val(id14048),1.625).
regressionExample(med_house_val(id14049),1.544).
regressionExample(med_house_val(id14050),1.429).
regressionExample(med_house_val(id14051),1.4).
regressionExample(med_house_val(id14052),1.271).
regressionExample(med_house_val(id14053),1.423).
regressionExample(med_house_val(id14054),1.125).
regressionExample(med_house_val(id14055),1.5).
regressionExample(med_house_val(id14056),1.35).
regressionExample(med_house_val(id14057),1.306).
regressionExample(med_house_val(id14058),1.688).
regressionExample(med_house_val(id14059),1.853).
regressionExample(med_house_val(id14060),1.741).
regressionExample(med_house_val(id14061),1.183).
regressionExample(med_house_val(id14062),1.552).
regressionExample(med_house_val(id14063),1.634).
regressionExample(med_house_val(id14064),1.576).
regressionExample(med_house_val(id14065),1.067).
regressionExample(med_house_val(id14066),1.192).
regressionExample(med_house_val(id14067),1.146).
regressionExample(med_house_val(id14068),1.3).
regressionExample(med_house_val(id14069),1.161).
regressionExample(med_house_val(id14070),1.39).
regressionExample(med_house_val(id14071),1.278).
regressionExample(med_house_val(id14072),1.236).
regressionExample(med_house_val(id14073),1.142).
regressionExample(med_house_val(id14074),1.281).
regressionExample(med_house_val(id14075),1.188).
regressionExample(med_house_val(id14076),1.475).
regressionExample(med_house_val(id14077),1.5).
regressionExample(med_house_val(id14078),1.205).
regressionExample(med_house_val(id14079),1.903).
regressionExample(med_house_val(id14080),1.67).
regressionExample(med_house_val(id14081),1.75).
regressionExample(med_house_val(id14082),1.922).
regressionExample(med_house_val(id14083),3.314).
regressionExample(med_house_val(id14084),3.0).
regressionExample(med_house_val(id14085),2.816).
regressionExample(med_house_val(id14086),2.708).
regressionExample(med_house_val(id14087),2.165).
regressionExample(med_house_val(id14088),2.031).
regressionExample(med_house_val(id14089),2.23).
regressionExample(med_house_val(id14090),2.044).
regressionExample(med_house_val(id14091),1.396).
regressionExample(med_house_val(id14092),1.227).
regressionExample(med_house_val(id14093),1.263).
regressionExample(med_house_val(id14094),1.144).
regressionExample(med_house_val(id14095),0.964).
regressionExample(med_house_val(id14096),0.913).
regressionExample(med_house_val(id14097),1.0).
regressionExample(med_house_val(id14098),1.0).
regressionExample(med_house_val(id14099),1.031).
regressionExample(med_house_val(id14100),1.4).
regressionExample(med_house_val(id14101),1.225).
regressionExample(med_house_val(id14102),1.518).
regressionExample(med_house_val(id14103),1.034).
regressionExample(med_house_val(id14104),0.948).
regressionExample(med_house_val(id14105),0.992).
regressionExample(med_house_val(id14106),0.924).
regressionExample(med_house_val(id14107),0.852).
regressionExample(med_house_val(id14108),0.906).
regressionExample(med_house_val(id14109),1.011).
regressionExample(med_house_val(id14110),1.021).
regressionExample(med_house_val(id14111),1.018).
regressionExample(med_house_val(id14112),0.934).
regressionExample(med_house_val(id14113),0.987).
regressionExample(med_house_val(id14114),0.903).
regressionExample(med_house_val(id14115),1.231).
regressionExample(med_house_val(id14116),0.973).
regressionExample(med_house_val(id14117),1.029).
regressionExample(med_house_val(id14118),1.267).
regressionExample(med_house_val(id14119),1.326).
regressionExample(med_house_val(id14120),0.844).
regressionExample(med_house_val(id14121),0.932).
regressionExample(med_house_val(id14122),1.0).
regressionExample(med_house_val(id14123),0.941).
regressionExample(med_house_val(id14124),0.898).
regressionExample(med_house_val(id14125),1.0).
regressionExample(med_house_val(id14126),1.281).
regressionExample(med_house_val(id14127),0.953).
regressionExample(med_house_val(id14128),0.95).
regressionExample(med_house_val(id14129),1.05).
regressionExample(med_house_val(id14130),0.955).
regressionExample(med_house_val(id14131),1.188).
regressionExample(med_house_val(id14132),1.25).
regressionExample(med_house_val(id14133),1.381).
regressionExample(med_house_val(id14134),1.542).
regressionExample(med_house_val(id14135),1.447).
regressionExample(med_house_val(id14136),1.191).
regressionExample(med_house_val(id14137),1.292).
regressionExample(med_house_val(id14138),1.153).
regressionExample(med_house_val(id14139),1.169).
regressionExample(med_house_val(id14140),1.207).
regressionExample(med_house_val(id14141),1.183).
regressionExample(med_house_val(id14142),1.247).
regressionExample(med_house_val(id14143),1.177).
regressionExample(med_house_val(id14144),1.101).
regressionExample(med_house_val(id14145),1.265).
regressionExample(med_house_val(id14146),1.22).
regressionExample(med_house_val(id14147),1.139).
regressionExample(med_house_val(id14148),1.351).
regressionExample(med_house_val(id14149),1.225).
regressionExample(med_house_val(id14150),1.113).
regressionExample(med_house_val(id14151),1.542).
regressionExample(med_house_val(id14152),2.188).
regressionExample(med_house_val(id14153),2.915).
regressionExample(med_house_val(id14154),2.192).
regressionExample(med_house_val(id14155),1.855).
regressionExample(med_house_val(id14156),1.84).
regressionExample(med_house_val(id14157),1.766).
regressionExample(med_house_val(id14158),1.841).
regressionExample(med_house_val(id14159),1.554).
regressionExample(med_house_val(id14160),1.591).
regressionExample(med_house_val(id14161),1.403).
regressionExample(med_house_val(id14162),1.438).
regressionExample(med_house_val(id14163),1.477).
regressionExample(med_house_val(id14164),1.618).
regressionExample(med_house_val(id14165),1.618).
regressionExample(med_house_val(id14166),1.676).
regressionExample(med_house_val(id14167),1.668).
regressionExample(med_house_val(id14168),1.583).
regressionExample(med_house_val(id14169),1.568).
regressionExample(med_house_val(id14170),1.505).
regressionExample(med_house_val(id14171),1.596).
regressionExample(med_house_val(id14172),1.557).
regressionExample(med_house_val(id14173),1.568).
regressionExample(med_house_val(id14174),1.398).
regressionExample(med_house_val(id14175),1.259).
regressionExample(med_house_val(id14176),1.373).
regressionExample(med_house_val(id14177),1.418).
regressionExample(med_house_val(id14178),1.019).
regressionExample(med_house_val(id14179),1.091).
regressionExample(med_house_val(id14180),1.267).
regressionExample(med_house_val(id14181),1.169).
regressionExample(med_house_val(id14182),1.17).
regressionExample(med_house_val(id14183),1.043).
regressionExample(med_house_val(id14184),0.896).
regressionExample(med_house_val(id14185),1.006).
regressionExample(med_house_val(id14186),0.989).
regressionExample(med_house_val(id14187),0.97).
regressionExample(med_house_val(id14188),1.257).
regressionExample(med_house_val(id14189),1.452).
regressionExample(med_house_val(id14190),0.862).
regressionExample(med_house_val(id14191),1.234).
regressionExample(med_house_val(id14192),1.43).
regressionExample(med_house_val(id14193),1.35).
regressionExample(med_house_val(id14194),1.414).
regressionExample(med_house_val(id14195),1.098).
regressionExample(med_house_val(id14196),1.192).
regressionExample(med_house_val(id14197),1.03).
regressionExample(med_house_val(id14198),0.996).
regressionExample(med_house_val(id14199),1.218).
regressionExample(med_house_val(id14200),1.254).
regressionExample(med_house_val(id14201),1.33).
regressionExample(med_house_val(id14202),1.185).
regressionExample(med_house_val(id14203),1.208).
regressionExample(med_house_val(id14204),1.655).
regressionExample(med_house_val(id14205),1.577).
regressionExample(med_house_val(id14206),1.549).
regressionExample(med_house_val(id14207),1.589).
regressionExample(med_house_val(id14208),1.099).
regressionExample(med_house_val(id14209),1.158).
regressionExample(med_house_val(id14210),1.569).
regressionExample(med_house_val(id14211),1.422).
regressionExample(med_house_val(id14212),1.258).
regressionExample(med_house_val(id14213),1.25).
regressionExample(med_house_val(id14214),1.443).
regressionExample(med_house_val(id14215),1.135).
regressionExample(med_house_val(id14216),1.25).
regressionExample(med_house_val(id14217),1.298).
regressionExample(med_house_val(id14218),1.378).
regressionExample(med_house_val(id14219),1.504).
regressionExample(med_house_val(id14220),1.538).
regressionExample(med_house_val(id14221),2.346).
regressionExample(med_house_val(id14222),1.334).
regressionExample(med_house_val(id14223),3.039).
regressionExample(med_house_val(id14224),2.666).
regressionExample(med_house_val(id14225),2.674).
regressionExample(med_house_val(id14226),1.438).
regressionExample(med_house_val(id14227),1.651).
regressionExample(med_house_val(id14228),0.893).
regressionExample(med_house_val(id14229),1.527).
regressionExample(med_house_val(id14230),1.375).
regressionExample(med_house_val(id14231),1.589).
regressionExample(med_house_val(id14232),1.25).
regressionExample(med_house_val(id14233),1.15).
regressionExample(med_house_val(id14234),1.322).
regressionExample(med_house_val(id14235),1.35).
regressionExample(med_house_val(id14236),1.794).
regressionExample(med_house_val(id14237),1.561).
regressionExample(med_house_val(id14238),1.755).
regressionExample(med_house_val(id14239),1.063).
regressionExample(med_house_val(id14240),0.842).
regressionExample(med_house_val(id14241),0.942).
regressionExample(med_house_val(id14242),1.08).
regressionExample(med_house_val(id14243),1.083).
regressionExample(med_house_val(id14244),0.831).
regressionExample(med_house_val(id14245),0.956).
regressionExample(med_house_val(id14246),0.863).
regressionExample(med_house_val(id14247),0.926).
regressionExample(med_house_val(id14248),1.241).
regressionExample(med_house_val(id14249),1.372).
regressionExample(med_house_val(id14250),1.025).
regressionExample(med_house_val(id14251),1.118).
regressionExample(med_house_val(id14252),1.203).
regressionExample(med_house_val(id14253),0.968).
regressionExample(med_house_val(id14254),0.869).
regressionExample(med_house_val(id14255),0.879).
regressionExample(med_house_val(id14256),0.886).
regressionExample(med_house_val(id14257),0.859).
regressionExample(med_house_val(id14258),0.794).
regressionExample(med_house_val(id14259),0.833).
regressionExample(med_house_val(id14260),0.864).
regressionExample(med_house_val(id14261),0.905).
regressionExample(med_house_val(id14262),0.841).
regressionExample(med_house_val(id14263),0.832).
regressionExample(med_house_val(id14264),0.872).
regressionExample(med_house_val(id14265),0.98).
regressionExample(med_house_val(id14266),0.934).
regressionExample(med_house_val(id14267),0.918).
regressionExample(med_house_val(id14268),0.863).
regressionExample(med_house_val(id14269),0.865).
regressionExample(med_house_val(id14270),0.938).
regressionExample(med_house_val(id14271),0.885).
regressionExample(med_house_val(id14272),0.657).
regressionExample(med_house_val(id14273),0.781).
regressionExample(med_house_val(id14274),0.901).
regressionExample(med_house_val(id14275),0.756).
regressionExample(med_house_val(id14276),0.789).
regressionExample(med_house_val(id14277),0.802).
regressionExample(med_house_val(id14278),0.702).
regressionExample(med_house_val(id14279),0.785).
regressionExample(med_house_val(id14280),0.827).
regressionExample(med_house_val(id14281),0.875).
regressionExample(med_house_val(id14282),0.833).
regressionExample(med_house_val(id14283),1.203).
regressionExample(med_house_val(id14284),1.113).
regressionExample(med_house_val(id14285),1.375).
regressionExample(med_house_val(id14286),1.179).
regressionExample(med_house_val(id14287),1.591).
regressionExample(med_house_val(id14288),1.688).
regressionExample(med_house_val(id14289),1.754).
regressionExample(med_house_val(id14290),1.701).
regressionExample(med_house_val(id14291),2.409).
regressionExample(med_house_val(id14292),2.131).
regressionExample(med_house_val(id14293),2.032).
regressionExample(med_house_val(id14294),1.45).
regressionExample(med_house_val(id14295),1.406).
regressionExample(med_house_val(id14296),1.991).
regressionExample(med_house_val(id14297),2.211).
regressionExample(med_house_val(id14298),1.391).
regressionExample(med_house_val(id14299),1.266).
regressionExample(med_house_val(id14300),1.394).
regressionExample(med_house_val(id14301),1.031).
regressionExample(med_house_val(id14302),1.688).
regressionExample(med_house_val(id14303),1.563).
regressionExample(med_house_val(id14304),1.604).
regressionExample(med_house_val(id14305),1.063).
regressionExample(med_house_val(id14306),1.0).
regressionExample(med_house_val(id14307),0.875).
regressionExample(med_house_val(id14308),0.911).
regressionExample(med_house_val(id14309),0.815).
regressionExample(med_house_val(id14310),0.813).
regressionExample(med_house_val(id14311),0.72).
regressionExample(med_house_val(id14312),0.829).
regressionExample(med_house_val(id14313),0.773).
regressionExample(med_house_val(id14314),0.788).
regressionExample(med_house_val(id14315),0.87).
regressionExample(med_house_val(id14316),0.925).
regressionExample(med_house_val(id14317),0.827).
regressionExample(med_house_val(id14318),0.865).
regressionExample(med_house_val(id14319),0.894).
regressionExample(med_house_val(id14320),0.9).
regressionExample(med_house_val(id14321),1.625).
regressionExample(med_house_val(id14322),0.875).
regressionExample(med_house_val(id14323),0.863).
regressionExample(med_house_val(id14324),1.375).
regressionExample(med_house_val(id14325),1.375).
regressionExample(med_house_val(id14326),1.625).
regressionExample(med_house_val(id14327),0.225).
regressionExample(med_house_val(id14328),3.25).
regressionExample(med_house_val(id14329),2.05).
regressionExample(med_house_val(id14330),1.875).
regressionExample(med_house_val(id14331),1.375).
regressionExample(med_house_val(id14332),2.5).
regressionExample(med_house_val(id14333),1.625).
regressionExample(med_house_val(id14334),2.0).
regressionExample(med_house_val(id14335),2.25).
regressionExample(med_house_val(id14336),1.167).
regressionExample(med_house_val(id14337),2.625).
regressionExample(med_house_val(id14338),1.125).
regressionExample(med_house_val(id14339),1.958).
regressionExample(med_house_val(id14340),2.15).
regressionExample(med_house_val(id14341),4.188).
regressionExample(med_house_val(id14342),4.667).
regressionExample(med_house_val(id14343),3.615).
regressionExample(med_house_val(id14344),2.894).
regressionExample(med_house_val(id14345),1.125).
regressionExample(med_house_val(id14346),2.55).
regressionExample(med_house_val(id14347),2.583).
regressionExample(med_house_val(id14348),1.917).
regressionExample(med_house_val(id14349),1.625).
regressionExample(med_house_val(id14350),3.0).
regressionExample(med_house_val(id14351),0.875).
regressionExample(med_house_val(id14352),2.621).
regressionExample(med_house_val(id14353),2.25).
regressionExample(med_house_val(id14354),1.25).
regressionExample(med_house_val(id14355),1.018).
regressionExample(med_house_val(id14356),1.62).
regressionExample(med_house_val(id14357),1.598).
regressionExample(med_house_val(id14358),3.345).
regressionExample(med_house_val(id14359),3.457).
regressionExample(med_house_val(id14360),3.452).
regressionExample(med_house_val(id14361),2.875).
regressionExample(med_house_val(id14362),2.91).
regressionExample(med_house_val(id14363),2.914).
regressionExample(med_house_val(id14364),2.402).
regressionExample(med_house_val(id14365),2.697).
regressionExample(med_house_val(id14366),2.442).
regressionExample(med_house_val(id14367),2.638).
regressionExample(med_house_val(id14368),2.977).
regressionExample(med_house_val(id14369),3.883).
regressionExample(med_house_val(id14370),4.414).
regressionExample(med_house_val(id14371),5.00001).
regressionExample(med_house_val(id14372),5.00001).
regressionExample(med_house_val(id14373),4.667).
regressionExample(med_house_val(id14374),3.964).
regressionExample(med_house_val(id14375),3.836).
regressionExample(med_house_val(id14376),3.458).
regressionExample(med_house_val(id14377),4.964).
regressionExample(med_house_val(id14378),4.0).
regressionExample(med_house_val(id14379),3.586).
regressionExample(med_house_val(id14380),2.477).
regressionExample(med_house_val(id14381),2.882).
regressionExample(med_house_val(id14382),2.868).
regressionExample(med_house_val(id14383),2.571).
regressionExample(med_house_val(id14384),2.986).
regressionExample(med_house_val(id14385),3.218).
regressionExample(med_house_val(id14386),3.674).
regressionExample(med_house_val(id14387),1.375).
regressionExample(med_house_val(id14388),1.65).
regressionExample(med_house_val(id14389),1.792).
regressionExample(med_house_val(id14390),1.698).
regressionExample(med_house_val(id14391),2.382).
regressionExample(med_house_val(id14392),2.849).
regressionExample(med_house_val(id14393),2.527).
regressionExample(med_house_val(id14394),2.206).
regressionExample(med_house_val(id14395),2.26).
regressionExample(med_house_val(id14396),2.482).
regressionExample(med_house_val(id14397),2.083).
regressionExample(med_house_val(id14398),2.058).
regressionExample(med_house_val(id14399),2.313).
regressionExample(med_house_val(id14400),2.167).
regressionExample(med_house_val(id14401),2.667).
regressionExample(med_house_val(id14402),3.404).
regressionExample(med_house_val(id14403),3.286).
regressionExample(med_house_val(id14404),2.917).
regressionExample(med_house_val(id14405),3.5).
regressionExample(med_house_val(id14406),5.0).
regressionExample(med_house_val(id14407),3.625).
regressionExample(med_house_val(id14408),3.853).
regressionExample(med_house_val(id14409),4.526).
regressionExample(med_house_val(id14410),1.75).
regressionExample(med_house_val(id14411),2.38).
regressionExample(med_house_val(id14412),2.667).
regressionExample(med_house_val(id14413),3.565).
regressionExample(med_house_val(id14414),3.422).
regressionExample(med_house_val(id14415),2.417).
regressionExample(med_house_val(id14416),2.75).
regressionExample(med_house_val(id14417),2.458).
regressionExample(med_house_val(id14418),2.125).
regressionExample(med_house_val(id14419),1.938).
regressionExample(med_house_val(id14420),1.375).
regressionExample(med_house_val(id14421),1.833).
regressionExample(med_house_val(id14422),1.906).
regressionExample(med_house_val(id14423),2.444).
regressionExample(med_house_val(id14424),2.7).
regressionExample(med_house_val(id14425),3.625).
regressionExample(med_house_val(id14426),2.706).
regressionExample(med_house_val(id14427),2.583).
regressionExample(med_house_val(id14428),2.531).
regressionExample(med_house_val(id14429),2.125).
regressionExample(med_house_val(id14430),2.75).
regressionExample(med_house_val(id14431),3.171).
regressionExample(med_house_val(id14432),1.938).
regressionExample(med_house_val(id14433),2.294).
regressionExample(med_house_val(id14434),2.161).
regressionExample(med_house_val(id14435),2.417).
regressionExample(med_house_val(id14436),2.348).
regressionExample(med_house_val(id14437),1.875).
regressionExample(med_house_val(id14438),1.125).
regressionExample(med_house_val(id14439),2.1).
regressionExample(med_house_val(id14440),2.763).
regressionExample(med_house_val(id14441),2.382).
regressionExample(med_house_val(id14442),3.074).
regressionExample(med_house_val(id14443),2.75).
regressionExample(med_house_val(id14444),2.955).
regressionExample(med_house_val(id14445),2.278).
regressionExample(med_house_val(id14446),2.906).
regressionExample(med_house_val(id14447),3.265).
regressionExample(med_house_val(id14448),5.00001).
regressionExample(med_house_val(id14449),4.5).
regressionExample(med_house_val(id14450),3.324).
regressionExample(med_house_val(id14451),3.944).
regressionExample(med_house_val(id14452),3.119).
regressionExample(med_house_val(id14453),3.76).
regressionExample(med_house_val(id14454),3.603).
regressionExample(med_house_val(id14455),4.1).
regressionExample(med_house_val(id14456),5.0).
regressionExample(med_house_val(id14457),5.00001).
regressionExample(med_house_val(id14458),5.00001).
regressionExample(med_house_val(id14459),4.052).
regressionExample(med_house_val(id14460),5.00001).
regressionExample(med_house_val(id14461),4.889).
regressionExample(med_house_val(id14462),3.813).
regressionExample(med_house_val(id14463),4.75).
regressionExample(med_house_val(id14464),5.00001).
regressionExample(med_house_val(id14465),4.222).
regressionExample(med_house_val(id14466),4.063).
regressionExample(med_house_val(id14467),3.923).
regressionExample(med_house_val(id14468),5.00001).
regressionExample(med_house_val(id14469),5.00001).
regressionExample(med_house_val(id14470),5.00001).
regressionExample(med_house_val(id14471),5.00001).
regressionExample(med_house_val(id14472),2.05).
regressionExample(med_house_val(id14473),2.744).
regressionExample(med_house_val(id14474),3.636).
regressionExample(med_house_val(id14475),3.167).
regressionExample(med_house_val(id14476),3.26).
regressionExample(med_house_val(id14477),2.607).
regressionExample(med_house_val(id14478),2.778).
regressionExample(med_house_val(id14479),2.775).
regressionExample(med_house_val(id14480),4.457).
regressionExample(med_house_val(id14481),4.74).
regressionExample(med_house_val(id14482),5.00001).
regressionExample(med_house_val(id14483),5.00001).
regressionExample(med_house_val(id14484),5.00001).
regressionExample(med_house_val(id14485),5.00001).
regressionExample(med_house_val(id14486),5.00001).
regressionExample(med_house_val(id14487),5.00001).
regressionExample(med_house_val(id14488),5.00001).
regressionExample(med_house_val(id14489),5.00001).
regressionExample(med_house_val(id14490),5.00001).
regressionExample(med_house_val(id14491),3.885).
regressionExample(med_house_val(id14492),5.00001).
regressionExample(med_house_val(id14493),2.724).
regressionExample(med_house_val(id14494),2.674).
regressionExample(med_house_val(id14495),2.953).
regressionExample(med_house_val(id14496),2.135).
regressionExample(med_house_val(id14497),4.175).
regressionExample(med_house_val(id14498),2.042).
regressionExample(med_house_val(id14499),1.883).
regressionExample(med_house_val(id14500),1.801).
regressionExample(med_house_val(id14501),2.098).
regressionExample(med_house_val(id14502),1.0).
regressionExample(med_house_val(id14503),1.968).
regressionExample(med_house_val(id14504),1.486).
regressionExample(med_house_val(id14505),1.71).
regressionExample(med_house_val(id14506),2.808).
regressionExample(med_house_val(id14507),1.766).
regressionExample(med_house_val(id14508),1.561).
regressionExample(med_house_val(id14509),2.67).
regressionExample(med_house_val(id14510),2.544).
regressionExample(med_house_val(id14511),1.693).
regressionExample(med_house_val(id14512),1.748).
regressionExample(med_house_val(id14513),2.146).
regressionExample(med_house_val(id14514),1.832).
regressionExample(med_house_val(id14515),1.761).
regressionExample(med_house_val(id14516),1.891).
regressionExample(med_house_val(id14517),1.146).
regressionExample(med_house_val(id14518),1.963).
regressionExample(med_house_val(id14519),1.512).
regressionExample(med_house_val(id14520),1.547).
regressionExample(med_house_val(id14521),1.603).
regressionExample(med_house_val(id14522),1.621).
regressionExample(med_house_val(id14523),1.752).
regressionExample(med_house_val(id14524),0.925).
regressionExample(med_house_val(id14525),1.382).
regressionExample(med_house_val(id14526),1.696).
regressionExample(med_house_val(id14527),1.634).
regressionExample(med_house_val(id14528),1.063).
regressionExample(med_house_val(id14529),1.325).
regressionExample(med_house_val(id14530),1.847).
regressionExample(med_house_val(id14531),1.911).
regressionExample(med_house_val(id14532),1.923).
regressionExample(med_house_val(id14533),1.804).
regressionExample(med_house_val(id14534),1.955).
regressionExample(med_house_val(id14535),1.712).
regressionExample(med_house_val(id14536),1.667).
regressionExample(med_house_val(id14537),1.711).
regressionExample(med_house_val(id14538),2.189).
regressionExample(med_house_val(id14539),1.853).
regressionExample(med_house_val(id14540),1.744).
regressionExample(med_house_val(id14541),1.683).
regressionExample(med_house_val(id14542),1.829).
regressionExample(med_house_val(id14543),1.683).
regressionExample(med_house_val(id14544),2.107).
regressionExample(med_house_val(id14545),4.062).
regressionExample(med_house_val(id14546),5.00001).
regressionExample(med_house_val(id14547),5.00001).
regressionExample(med_house_val(id14548),4.259).
regressionExample(med_house_val(id14549),3.705).
regressionExample(med_house_val(id14550),3.293).
regressionExample(med_house_val(id14551),2.944).
regressionExample(med_house_val(id14552),2.719).
regressionExample(med_house_val(id14553),2.495).
regressionExample(med_house_val(id14554),2.609).
regressionExample(med_house_val(id14555),2.415).
regressionExample(med_house_val(id14556),2.402).
regressionExample(med_house_val(id14557),3.37).
regressionExample(med_house_val(id14558),4.676).
regressionExample(med_house_val(id14559),3.225).
regressionExample(med_house_val(id14560),1.769).
regressionExample(med_house_val(id14561),1.902).
regressionExample(med_house_val(id14562),2.373).
regressionExample(med_house_val(id14563),2.004).
regressionExample(med_house_val(id14564),1.839).
regressionExample(med_house_val(id14565),1.877).
regressionExample(med_house_val(id14566),1.814).
regressionExample(med_house_val(id14567),1.821).
regressionExample(med_house_val(id14568),1.76).
regressionExample(med_house_val(id14569),1.66).
regressionExample(med_house_val(id14570),1.996).
regressionExample(med_house_val(id14571),1.625).
regressionExample(med_house_val(id14572),1.848).
regressionExample(med_house_val(id14573),2.12).
regressionExample(med_house_val(id14574),2.838).
regressionExample(med_house_val(id14575),3.031).
regressionExample(med_house_val(id14576),3.625).
regressionExample(med_house_val(id14577),1.614).
regressionExample(med_house_val(id14578),1.716).
regressionExample(med_house_val(id14579),1.723).
regressionExample(med_house_val(id14580),2.082).
regressionExample(med_house_val(id14581),2.04).
regressionExample(med_house_val(id14582),1.929).
regressionExample(med_house_val(id14583),1.759).
regressionExample(med_house_val(id14584),1.651).
regressionExample(med_house_val(id14585),1.678).
regressionExample(med_house_val(id14586),1.971).
regressionExample(med_house_val(id14587),1.72).
regressionExample(med_house_val(id14588),1.841).
regressionExample(med_house_val(id14589),1.698).
regressionExample(med_house_val(id14590),1.733).
regressionExample(med_house_val(id14591),2.125).
regressionExample(med_house_val(id14592),1.981).
regressionExample(med_house_val(id14593),1.976).
regressionExample(med_house_val(id14594),1.828).
regressionExample(med_house_val(id14595),1.62).
regressionExample(med_house_val(id14596),1.88).
regressionExample(med_house_val(id14597),1.841).
regressionExample(med_house_val(id14598),1.857).
regressionExample(med_house_val(id14599),1.795).
regressionExample(med_house_val(id14600),1.875).
regressionExample(med_house_val(id14601),1.59).
regressionExample(med_house_val(id14602),1.724).
regressionExample(med_house_val(id14603),1.597).
regressionExample(med_house_val(id14604),1.778).
regressionExample(med_house_val(id14605),1.763).
regressionExample(med_house_val(id14606),1.787).
regressionExample(med_house_val(id14607),1.775).
regressionExample(med_house_val(id14608),1.623).
regressionExample(med_house_val(id14609),2.04).
regressionExample(med_house_val(id14610),2.07).
regressionExample(med_house_val(id14611),2.171).
regressionExample(med_house_val(id14612),1.985).
regressionExample(med_house_val(id14613),1.404).
regressionExample(med_house_val(id14614),1.236).
regressionExample(med_house_val(id14615),1.333).
regressionExample(med_house_val(id14616),1.875).
regressionExample(med_house_val(id14617),1.576).
regressionExample(med_house_val(id14618),0.875).
regressionExample(med_house_val(id14619),1.463).
regressionExample(med_house_val(id14620),1.786).
regressionExample(med_house_val(id14621),1.543).
regressionExample(med_house_val(id14622),1.641).
regressionExample(med_house_val(id14623),1.65).
regressionExample(med_house_val(id14624),1.452).
regressionExample(med_house_val(id14625),1.668).
regressionExample(med_house_val(id14626),1.648).
regressionExample(med_house_val(id14627),0.875).
regressionExample(med_house_val(id14628),1.589).
regressionExample(med_house_val(id14629),0.675).
regressionExample(med_house_val(id14630),2.1).
regressionExample(med_house_val(id14631),2.006).
regressionExample(med_house_val(id14632),3.021).
regressionExample(med_house_val(id14633),2.0).
regressionExample(med_house_val(id14634),3.0).
regressionExample(med_house_val(id14635),2.941).
regressionExample(med_house_val(id14636),2.896).
regressionExample(med_house_val(id14637),1.663).
regressionExample(med_house_val(id14638),1.684).
regressionExample(med_house_val(id14639),2.351).
regressionExample(med_house_val(id14640),2.384).
regressionExample(med_house_val(id14641),2.76).
regressionExample(med_house_val(id14642),2.556).
regressionExample(med_house_val(id14643),1.922).
regressionExample(med_house_val(id14644),2.52).
regressionExample(med_house_val(id14645),2.416).
