regressionExample(med_house_val(id1),4.526).
regressionExample(med_house_val(id12241),1.016).
regressionExample(med_house_val(id12242),0.905).
regressionExample(med_house_val(id12243),1.176).
regressionExample(med_house_val(id12244),1.028).
regressionExample(med_house_val(id12245),1.077).
regressionExample(med_house_val(id12246),0.973).
regressionExample(med_house_val(id12247),0.911).
regressionExample(med_house_val(id12248),0.941).
regressionExample(med_house_val(id12249),1.113).
regressionExample(med_house_val(id12250),1.074).
regressionExample(med_house_val(id12251),0.99).
regressionExample(med_house_val(id12252),1.063).
regressionExample(med_house_val(id12253),0.95).
regressionExample(med_house_val(id12254),0.875).
regressionExample(med_house_val(id12255),1.245).
regressionExample(med_house_val(id12256),1.379).
regressionExample(med_house_val(id12257),0.959).
regressionExample(med_house_val(id12258),1.208).
regressionExample(med_house_val(id12259),0.828).
regressionExample(med_house_val(id12260),1.55).
regressionExample(med_house_val(id12261),1.125).
regressionExample(med_house_val(id12262),1.068).
regressionExample(med_house_val(id12263),2.018).
regressionExample(med_house_val(id12264),1.125).
regressionExample(med_house_val(id12265),2.479).
regressionExample(med_house_val(id12266),2.125).
regressionExample(med_house_val(id12267),2.207).
regressionExample(med_house_val(id12268),1.621).
regressionExample(med_house_val(id12269),1.25).
regressionExample(med_house_val(id12270),1.35).
regressionExample(med_house_val(id12271),0.875).
regressionExample(med_house_val(id12272),1.268).
regressionExample(med_house_val(id12273),1.531).
regressionExample(med_house_val(id12274),1.813).
regressionExample(med_house_val(id12275),1.577).
regressionExample(med_house_val(id12276),1.771).
regressionExample(med_house_val(id12277),1.563).
regressionExample(med_house_val(id12278),1.25).
regressionExample(med_house_val(id12279),1.309).
regressionExample(med_house_val(id12280),1.304).
regressionExample(med_house_val(id12281),0.59).
regressionExample(med_house_val(id12282),0.997).
regressionExample(med_house_val(id12283),1.5).
regressionExample(med_house_val(id12284),1.214).
regressionExample(med_house_val(id12285),0.769).
regressionExample(med_house_val(id12286),1.469).
regressionExample(med_house_val(id12287),1.375).
regressionExample(med_house_val(id12288),1.583).
regressionExample(med_house_val(id12289),0.557).
regressionExample(med_house_val(id12290),0.836).
regressionExample(med_house_val(id12291),1.04).
regressionExample(med_house_val(id12292),1.25).
regressionExample(med_house_val(id12293),1.625).
regressionExample(med_house_val(id12294),1.031).
regressionExample(med_house_val(id12295),1.625).
regressionExample(med_house_val(id12296),1.625).
regressionExample(med_house_val(id12297),1.563).
regressionExample(med_house_val(id12298),1.235).
regressionExample(med_house_val(id12299),0.963).
regressionExample(med_house_val(id12300),1.857).
regressionExample(med_house_val(id12301),2.408).
regressionExample(med_house_val(id12302),1.869).
regressionExample(med_house_val(id12303),1.472).
regressionExample(med_house_val(id12304),1.301).
regressionExample(med_house_val(id12305),1.781).
regressionExample(med_house_val(id12306),2.028).
regressionExample(med_house_val(id12307),2.3).
regressionExample(med_house_val(id12308),1.55).
regressionExample(med_house_val(id12309),1.75).
regressionExample(med_house_val(id12310),2.045).
regressionExample(med_house_val(id12311),1.528).
regressionExample(med_house_val(id12312),1.274).
regressionExample(med_house_val(id12313),1.207).
regressionExample(med_house_val(id12314),1.018).
regressionExample(med_house_val(id12315),1.108).
regressionExample(med_house_val(id12316),1.135).
regressionExample(med_house_val(id12317),1.167).
regressionExample(med_house_val(id12318),1.318).
regressionExample(med_house_val(id12319),1.753).
regressionExample(med_house_val(id12320),0.995).
regressionExample(med_house_val(id12321),0.869).
regressionExample(med_house_val(id12322),1.375).
regressionExample(med_house_val(id12323),1.288).
regressionExample(med_house_val(id12324),1.432).
regressionExample(med_house_val(id12325),1.141).
regressionExample(med_house_val(id12326),0.982).
regressionExample(med_house_val(id12327),1.254).
regressionExample(med_house_val(id12328),1.107).
regressionExample(med_house_val(id12329),1.08).
regressionExample(med_house_val(id12330),1.548).
regressionExample(med_house_val(id12331),1.537).
regressionExample(med_house_val(id12332),1.325).
regressionExample(med_house_val(id12333),2.293).
regressionExample(med_house_val(id12334),1.717).
regressionExample(med_house_val(id12335),1.03).
regressionExample(med_house_val(id12336),1.368).
regressionExample(med_house_val(id12337),1.201).
regressionExample(med_house_val(id12338),1.331).
regressionExample(med_house_val(id12339),1.633).
regressionExample(med_house_val(id12340),0.707).
regressionExample(med_house_val(id12341),0.878).
regressionExample(med_house_val(id12342),0.688).
regressionExample(med_house_val(id12343),0.738).
regressionExample(med_house_val(id12344),0.911).
regressionExample(med_house_val(id12345),1.509).
regressionExample(med_house_val(id12346),1.151).
regressionExample(med_house_val(id12347),1.333).
regressionExample(med_house_val(id12348),1.168).
regressionExample(med_house_val(id12349),0.829).
regressionExample(med_house_val(id12350),0.831).
regressionExample(med_house_val(id12351),1.13).
regressionExample(med_house_val(id12352),1.512).
regressionExample(med_house_val(id12353),2.442).
regressionExample(med_house_val(id12354),1.467).
regressionExample(med_house_val(id12355),1.225).
regressionExample(med_house_val(id12356),1.139).
regressionExample(med_house_val(id12357),2.0).
regressionExample(med_house_val(id12358),1.742).
regressionExample(med_house_val(id12359),1.663).
regressionExample(med_house_val(id12360),1.05).
regressionExample(med_house_val(id12361),1.652).
regressionExample(med_house_val(id12362),1.611).
regressionExample(med_house_val(id12363),1.769).
regressionExample(med_house_val(id12364),1.565).
regressionExample(med_house_val(id12365),1.875).
regressionExample(med_house_val(id12366),1.522).
regressionExample(med_house_val(id12367),1.589).
regressionExample(med_house_val(id12368),1.134).
regressionExample(med_house_val(id12369),1.413).
regressionExample(med_house_val(id12370),1.109).
regressionExample(med_house_val(id12371),1.419).
regressionExample(med_house_val(id12372),1.576).
regressionExample(med_house_val(id12373),2.0).
regressionExample(med_house_val(id12374),1.694).
regressionExample(med_house_val(id12375),0.971).
regressionExample(med_house_val(id12376),0.909).
regressionExample(med_house_val(id12377),1.022).
regressionExample(med_house_val(id12378),1.346).
regressionExample(med_house_val(id12379),1.259).
regressionExample(med_house_val(id12380),1.827).
regressionExample(med_house_val(id12381),1.49).
regressionExample(med_house_val(id12382),1.921).
regressionExample(med_house_val(id12383),1.39).
regressionExample(med_house_val(id12384),1.824).
regressionExample(med_house_val(id12385),1.656).
regressionExample(med_house_val(id12386),1.261).
regressionExample(med_house_val(id12387),0.944).
regressionExample(med_house_val(id12388),0.919).
regressionExample(med_house_val(id12389),1.243).
regressionExample(med_house_val(id12390),0.942).
regressionExample(med_house_val(id12391),1.208).
regressionExample(med_house_val(id12392),1.018).
regressionExample(med_house_val(id12393),0.969).
regressionExample(med_house_val(id12394),0.992).
regressionExample(med_house_val(id12395),1.721).
regressionExample(med_house_val(id12396),1.353).
regressionExample(med_house_val(id12397),1.308).
regressionExample(med_house_val(id12398),1.015).
regressionExample(med_house_val(id12399),1.018).
regressionExample(med_house_val(id12400),1.639).
regressionExample(med_house_val(id12401),1.118).
regressionExample(med_house_val(id12402),1.976).
regressionExample(med_house_val(id12403),1.614).
regressionExample(med_house_val(id12404),2.125).
regressionExample(med_house_val(id12405),1.75).
regressionExample(med_house_val(id12406),1.125).
regressionExample(med_house_val(id12407),1.063).
regressionExample(med_house_val(id12408),1.583).
regressionExample(med_house_val(id12409),1.95).
regressionExample(med_house_val(id12410),1.739).
regressionExample(med_house_val(id12411),0.741).
regressionExample(med_house_val(id12412),1.05).
regressionExample(med_house_val(id12413),1.019).
regressionExample(med_house_val(id12414),1.179).
regressionExample(med_house_val(id12415),1.694).
regressionExample(med_house_val(id12416),1.168).
regressionExample(med_house_val(id12417),1.308).
regressionExample(med_house_val(id12418),1.61).
regressionExample(med_house_val(id12419),1.371).
regressionExample(med_house_val(id12420),1.215).
regressionExample(med_house_val(id12421),1.415).
regressionExample(med_house_val(id12422),1.493).
regressionExample(med_house_val(id12423),1.385).
regressionExample(med_house_val(id12424),1.553).
regressionExample(med_house_val(id12425),1.557).
regressionExample(med_house_val(id12426),1.579).
regressionExample(med_house_val(id12427),1.2).
regressionExample(med_house_val(id12428),1.792).
regressionExample(med_house_val(id12429),4.75).
regressionExample(med_house_val(id12430),1.275).
regressionExample(med_house_val(id12431),0.863).
regressionExample(med_house_val(id12432),1.194).
regressionExample(med_house_val(id12433),2.228).
regressionExample(med_house_val(id12434),3.224).
regressionExample(med_house_val(id12435),1.635).
regressionExample(med_house_val(id12436),2.742).
regressionExample(med_house_val(id12437),3.273).
regressionExample(med_house_val(id12438),2.229).
regressionExample(med_house_val(id12439),2.402).
regressionExample(med_house_val(id12440),2.151).
regressionExample(med_house_val(id12441),1.707).
regressionExample(med_house_val(id12442),1.621).
regressionExample(med_house_val(id12443),1.214).
regressionExample(med_house_val(id12444),1.335).
regressionExample(med_house_val(id12445),1.525).
regressionExample(med_house_val(id12446),1.532).
regressionExample(med_house_val(id12447),1.287).
regressionExample(med_house_val(id12448),1.32).
regressionExample(med_house_val(id12449),1.273).
regressionExample(med_house_val(id12450),1.176).
regressionExample(med_house_val(id12451),1.198).
regressionExample(med_house_val(id12452),1.104).
regressionExample(med_house_val(id12453),1.25).
regressionExample(med_house_val(id12454),1.476).
regressionExample(med_house_val(id12455),1.948).
regressionExample(med_house_val(id12456),1.648).
regressionExample(med_house_val(id12457),1.417).
regressionExample(med_house_val(id12458),1.513).
regressionExample(med_house_val(id12459),1.706).
regressionExample(med_house_val(id12460),1.031).
regressionExample(med_house_val(id12461),1.083).
regressionExample(med_house_val(id12462),1.115).
regressionExample(med_house_val(id12463),1.125).
regressionExample(med_house_val(id12464),2.081).
regressionExample(med_house_val(id12465),1.347).
regressionExample(med_house_val(id12466),1.967).
regressionExample(med_house_val(id12467),0.63).
regressionExample(med_house_val(id12468),2.5).
regressionExample(med_house_val(id12469),2.94).
regressionExample(med_house_val(id12470),2.487).
regressionExample(med_house_val(id12471),1.543).
regressionExample(med_house_val(id12472),0.906).
regressionExample(med_house_val(id12473),1.449).
regressionExample(med_house_val(id12474),1.14).
regressionExample(med_house_val(id12475),1.4).
regressionExample(med_house_val(id12476),1.617).
regressionExample(med_house_val(id12477),1.952).
regressionExample(med_house_val(id12478),2.567).
regressionExample(med_house_val(id12479),1.681).
regressionExample(med_house_val(id12480),1.135).
regressionExample(med_house_val(id12481),1.582).
regressionExample(med_house_val(id12482),1.627).
regressionExample(med_house_val(id12483),1.421).
regressionExample(med_house_val(id12484),2.069).
regressionExample(med_house_val(id12485),2.646).
regressionExample(med_house_val(id12486),2.712).
regressionExample(med_house_val(id12487),3.208).
regressionExample(med_house_val(id12488),2.788).
regressionExample(med_house_val(id12489),1.842).
regressionExample(med_house_val(id12490),1.883).
regressionExample(med_house_val(id12491),1.862).
regressionExample(med_house_val(id12492),2.781).
regressionExample(med_house_val(id12493),2.794).
regressionExample(med_house_val(id12494),2.836).
regressionExample(med_house_val(id12495),2.269).
regressionExample(med_house_val(id12496),2.668).
regressionExample(med_house_val(id12497),2.211).
regressionExample(med_house_val(id12498),2.0).
regressionExample(med_house_val(id12499),2.273).
regressionExample(med_house_val(id12500),2.078).
regressionExample(med_house_val(id12501),1.927).
regressionExample(med_house_val(id12502),2.158).
regressionExample(med_house_val(id12503),1.832).
regressionExample(med_house_val(id12504),1.896).
regressionExample(med_house_val(id12505),2.663).
regressionExample(med_house_val(id12506),1.839).
regressionExample(med_house_val(id12507),1.961).
regressionExample(med_house_val(id12508),3.177).
regressionExample(med_house_val(id12509),2.939).
regressionExample(med_house_val(id12510),3.3).
regressionExample(med_house_val(id12511),2.045).
regressionExample(med_house_val(id12512),2.496).
regressionExample(med_house_val(id12513),2.536).
regressionExample(med_house_val(id12514),1.95).
regressionExample(med_house_val(id12515),5.00001).
regressionExample(med_house_val(id12516),3.0).
regressionExample(med_house_val(id12517),3.288).
regressionExample(med_house_val(id12518),2.229).
regressionExample(med_house_val(id12519),1.659).
regressionExample(med_house_val(id12520),2.589).
regressionExample(med_house_val(id12521),2.259).
regressionExample(med_house_val(id12522),2.215).
regressionExample(med_house_val(id12523),2.513).
regressionExample(med_house_val(id12524),2.333).
regressionExample(med_house_val(id12525),2.096).
regressionExample(med_house_val(id12526),2.063).
regressionExample(med_house_val(id12527),2.271).
regressionExample(med_house_val(id12528),1.926).
regressionExample(med_house_val(id12529),1.742).
regressionExample(med_house_val(id12530),2.082).
regressionExample(med_house_val(id12531),2.262).
regressionExample(med_house_val(id12532),2.317).
regressionExample(med_house_val(id12533),3.37).
regressionExample(med_house_val(id12534),2.25).
regressionExample(med_house_val(id12535),2.47).
regressionExample(med_house_val(id12536),2.193).
regressionExample(med_house_val(id12537),2.218).
regressionExample(med_house_val(id12538),2.399).
regressionExample(med_house_val(id12539),3.316).
regressionExample(med_house_val(id12540),2.08).
regressionExample(med_house_val(id12541),2.625).
regressionExample(med_house_val(id12542),3.5).
regressionExample(med_house_val(id12543),2.533).
regressionExample(med_house_val(id12544),2.337).
regressionExample(med_house_val(id12545),0.425).
regressionExample(med_house_val(id12546),3.362).
regressionExample(med_house_val(id12547),3.8).
regressionExample(med_house_val(id12548),3.578).
regressionExample(med_house_val(id12549),2.459).
regressionExample(med_house_val(id12550),2.361).
regressionExample(med_house_val(id12551),0.55).
regressionExample(med_house_val(id12552),2.75).
regressionExample(med_house_val(id12553),2.955).
regressionExample(med_house_val(id12554),2.676).
regressionExample(med_house_val(id12555),1.952).
regressionExample(med_house_val(id12556),1.568).
regressionExample(med_house_val(id12557),2.054).
regressionExample(med_house_val(id12558),2.177).
regressionExample(med_house_val(id12559),1.638).
regressionExample(med_house_val(id12560),1.797).
regressionExample(med_house_val(id12561),1.53).
regressionExample(med_house_val(id12562),1.978).
regressionExample(med_house_val(id12563),1.654).
regressionExample(med_house_val(id12564),1.904).
regressionExample(med_house_val(id12565),1.62).
regressionExample(med_house_val(id12566),1.585).
regressionExample(med_house_val(id12567),1.781).
regressionExample(med_house_val(id12568),2.099).
regressionExample(med_house_val(id12569),1.558).
regressionExample(med_house_val(id12570),1.6).
regressionExample(med_house_val(id12571),2.683).
regressionExample(med_house_val(id12572),1.421).
regressionExample(med_house_val(id12573),1.436).
regressionExample(med_house_val(id12574),1.782).
regressionExample(med_house_val(id12575),1.063).
regressionExample(med_house_val(id12576),2.731).
regressionExample(med_house_val(id12577),2.802).
regressionExample(med_house_val(id12578),3.297).
regressionExample(med_house_val(id12579),2.708).
regressionExample(med_house_val(id12580),3.15).
regressionExample(med_house_val(id12581),3.461).
regressionExample(med_house_val(id12582),1.526).
regressionExample(med_house_val(id12583),1.448).
regressionExample(med_house_val(id12584),2.773).
regressionExample(med_house_val(id12585),2.048).
regressionExample(med_house_val(id12586),1.814).
regressionExample(med_house_val(id12587),2.091).
regressionExample(med_house_val(id12588),1.738).
regressionExample(med_house_val(id12589),1.75).
regressionExample(med_house_val(id12590),1.639).
regressionExample(med_house_val(id12591),1.713).
regressionExample(med_house_val(id12592),1.669).
regressionExample(med_house_val(id12593),1.464).
regressionExample(med_house_val(id12594),2.224).
regressionExample(med_house_val(id12595),2.058).
regressionExample(med_house_val(id12596),1.761).
regressionExample(med_house_val(id12597),1.848).
regressionExample(med_house_val(id12598),2.256).
regressionExample(med_house_val(id12599),1.721).
regressionExample(med_house_val(id12600),2.506).
regressionExample(med_house_val(id12601),2.929).
regressionExample(med_house_val(id12602),2.675).
regressionExample(med_house_val(id12603),0.698).
regressionExample(med_house_val(id12604),1.586).
regressionExample(med_house_val(id12605),2.616).
regressionExample(med_house_val(id12606),1.172).
regressionExample(med_house_val(id12607),2.534).
regressionExample(med_house_val(id12608),2.722).
regressionExample(med_house_val(id12609),3.152).
regressionExample(med_house_val(id12610),2.142).
regressionExample(med_house_val(id12611),2.153).
regressionExample(med_house_val(id12612),2.904).
regressionExample(med_house_val(id12613),2.817).
regressionExample(med_house_val(id12614),2.581).
regressionExample(med_house_val(id12615),2.301).
regressionExample(med_house_val(id12616),2.337).
regressionExample(med_house_val(id12617),2.515).
regressionExample(med_house_val(id12618),2.67).
regressionExample(med_house_val(id12619),2.386).
regressionExample(med_house_val(id12620),2.667).
regressionExample(med_house_val(id12621),2.432).
regressionExample(med_house_val(id12622),2.386).
regressionExample(med_house_val(id12623),2.143).
regressionExample(med_house_val(id12624),2.399).
regressionExample(med_house_val(id12625),2.359).
regressionExample(med_house_val(id12626),2.365).
regressionExample(med_house_val(id12627),2.244).
regressionExample(med_house_val(id12628),2.321).
regressionExample(med_house_val(id12629),3.07).
regressionExample(med_house_val(id12630),2.979).
regressionExample(med_house_val(id12631),3.142).
regressionExample(med_house_val(id12632),4.176).
regressionExample(med_house_val(id12633),2.925).
regressionExample(med_house_val(id12634),2.664).
regressionExample(med_house_val(id12635),2.38).
regressionExample(med_house_val(id12636),2.603).
regressionExample(med_house_val(id12637),2.877).
regressionExample(med_house_val(id12638),2.756).
regressionExample(med_house_val(id12639),2.643).
regressionExample(med_house_val(id12640),2.77).
regressionExample(med_house_val(id12641),2.728).
regressionExample(med_house_val(id12642),2.813).
regressionExample(med_house_val(id12643),2.391).
regressionExample(med_house_val(id12644),2.588).
regressionExample(med_house_val(id12645),2.524).
regressionExample(med_house_val(id12646),2.575).
regressionExample(med_house_val(id12647),2.777).
regressionExample(med_house_val(id12648),2.294).
regressionExample(med_house_val(id12649),2.561).
regressionExample(med_house_val(id12650),3.045).
regressionExample(med_house_val(id12651),3.067).
regressionExample(med_house_val(id12652),2.687).
regressionExample(med_house_val(id12653),3.037).
regressionExample(med_house_val(id12654),2.945).
regressionExample(med_house_val(id12655),2.708).
regressionExample(med_house_val(id12656),3.197).
regressionExample(med_house_val(id12657),0.875).
regressionExample(med_house_val(id12658),2.386).
regressionExample(med_house_val(id12659),3.043).
regressionExample(med_house_val(id12660),2.979).
regressionExample(med_house_val(id12661),1.465).
regressionExample(med_house_val(id12662),2.847).
regressionExample(med_house_val(id12663),3.229).
regressionExample(med_house_val(id12664),2.464).
regressionExample(med_house_val(id12665),2.633).
regressionExample(med_house_val(id12666),2.609).
regressionExample(med_house_val(id12667),2.807).
regressionExample(med_house_val(id12668),2.762).
regressionExample(med_house_val(id12669),2.784).
regressionExample(med_house_val(id12670),2.526).
regressionExample(med_house_val(id12671),2.656).
regressionExample(med_house_val(id12672),2.684).
regressionExample(med_house_val(id12673),2.263).
regressionExample(med_house_val(id12674),2.507).
regressionExample(med_house_val(id12675),3.026).
regressionExample(med_house_val(id12676),2.735).
regressionExample(med_house_val(id12677),3.276).
regressionExample(med_house_val(id12678),2.467).
regressionExample(med_house_val(id12679),2.425).
regressionExample(med_house_val(id12680),2.188).
regressionExample(med_house_val(id12681),2.375).
regressionExample(med_house_val(id12682),2.333).
regressionExample(med_house_val(id12683),2.324).
regressionExample(med_house_val(id12684),2.44).
regressionExample(med_house_val(id12685),2.815).
regressionExample(med_house_val(id12686),2.398).
regressionExample(med_house_val(id12687),3.01).
regressionExample(med_house_val(id12688),2.727).
regressionExample(med_house_val(id12689),3.533).
regressionExample(med_house_val(id12690),3.537).
regressionExample(med_house_val(id12691),2.62).
regressionExample(med_house_val(id12692),2.512).
regressionExample(med_house_val(id12693),2.362).
regressionExample(med_house_val(id12694),2.724).
regressionExample(med_house_val(id12695),2.75).
regressionExample(med_house_val(id12696),2.274).
regressionExample(med_house_val(id12697),2.639).
regressionExample(med_house_val(id12698),2.541).
regressionExample(med_house_val(id12699),2.346).
regressionExample(med_house_val(id12700),2.282).
regressionExample(med_house_val(id12701),2.81).
regressionExample(med_house_val(id12702),2.793).
regressionExample(med_house_val(id12703),2.621).
regressionExample(med_house_val(id12704),2.625).
regressionExample(med_house_val(id12705),2.375).
regressionExample(med_house_val(id12706),2.417).
regressionExample(med_house_val(id12707),3.455).
regressionExample(med_house_val(id12708),4.5).
regressionExample(med_house_val(id12709),2.706).
regressionExample(med_house_val(id12710),2.73).
regressionExample(med_house_val(id12711),2.49).
regressionExample(med_house_val(id12712),3.258).
regressionExample(med_house_val(id12713),2.804).
regressionExample(med_house_val(id12714),3.446).
regressionExample(med_house_val(id12715),3.021).
regressionExample(med_house_val(id12716),2.813).
regressionExample(med_house_val(id12717),3.423).
regressionExample(med_house_val(id12718),3.445).
regressionExample(med_house_val(id12719),2.841).
regressionExample(med_house_val(id12720),2.736).
regressionExample(med_house_val(id12721),3.413).
regressionExample(med_house_val(id12722),3.247).
regressionExample(med_house_val(id12723),3.081).
regressionExample(med_house_val(id12724),1.375).
regressionExample(med_house_val(id12725),2.929).
regressionExample(med_house_val(id12726),3.19).
regressionExample(med_house_val(id12727),3.068).
regressionExample(med_house_val(id12728),3.179).
regressionExample(med_house_val(id12729),2.427).
regressionExample(med_house_val(id12730),2.53).
regressionExample(med_house_val(id12731),2.425).
regressionExample(med_house_val(id12732),2.125).
regressionExample(med_house_val(id12733),1.442).
regressionExample(med_house_val(id12734),2.75).
regressionExample(med_house_val(id12735),2.285).
regressionExample(med_house_val(id12736),2.291).
regressionExample(med_house_val(id12737),2.242).
regressionExample(med_house_val(id12738),2.154).
regressionExample(med_house_val(id12739),3.184).
regressionExample(med_house_val(id12740),2.651).
regressionExample(med_house_val(id12741),2.731).
regressionExample(med_house_val(id12742),3.364).
regressionExample(med_house_val(id12743),3.474).
regressionExample(med_house_val(id12744),4.12).
regressionExample(med_house_val(id12745),4.051).
regressionExample(med_house_val(id12746),4.669).
regressionExample(med_house_val(id12747),4.5).
regressionExample(med_house_val(id12748),4.224).
regressionExample(med_house_val(id12749),3.693).
regressionExample(med_house_val(id12750),4.203).
regressionExample(med_house_val(id12751),3.871).
regressionExample(med_house_val(id12752),3.409).
regressionExample(med_house_val(id12753),5.00001).
regressionExample(med_house_val(id12754),5.00001).
regressionExample(med_house_val(id12755),4.577).
regressionExample(med_house_val(id12756),4.592).
regressionExample(med_house_val(id12757),5.00001).
regressionExample(med_house_val(id12758),5.00001).
regressionExample(med_house_val(id12759),5.00001).
regressionExample(med_house_val(id12760),4.5).
regressionExample(med_house_val(id12761),3.5).
regressionExample(med_house_val(id12762),3.538).
regressionExample(med_house_val(id12763),3.781).
regressionExample(med_house_val(id12764),5.0).
regressionExample(med_house_val(id12765),5.0).
regressionExample(med_house_val(id12766),5.00001).
regressionExample(med_house_val(id12767),5.00001).
regressionExample(med_house_val(id12768),3.742).
regressionExample(med_house_val(id12769),4.34).
regressionExample(med_house_val(id12770),5.00001).
regressionExample(med_house_val(id12771),5.00001).
regressionExample(med_house_val(id12772),3.864).
regressionExample(med_house_val(id12773),3.599).
regressionExample(med_house_val(id12774),3.722).
regressionExample(med_house_val(id12775),4.108).
regressionExample(med_house_val(id12776),3.506).
regressionExample(med_house_val(id12777),3.45).
regressionExample(med_house_val(id12778),3.75).
regressionExample(med_house_val(id12779),4.338).
regressionExample(med_house_val(id12780),5.00001).
regressionExample(med_house_val(id12781),5.00001).
regressionExample(med_house_val(id12782),5.00001).
regressionExample(med_house_val(id12783),5.00001).
regressionExample(med_house_val(id12784),5.00001).
regressionExample(med_house_val(id12785),5.00001).
regressionExample(med_house_val(id12786),5.00001).
regressionExample(med_house_val(id12787),5.00001).
regressionExample(med_house_val(id12788),5.00001).
regressionExample(med_house_val(id12789),5.00001).
regressionExample(med_house_val(id12790),5.00001).
regressionExample(med_house_val(id12791),5.00001).
regressionExample(med_house_val(id12792),3.0).
regressionExample(med_house_val(id12793),3.184).
regressionExample(med_house_val(id12794),2.9).
regressionExample(med_house_val(id12795),2.879).
regressionExample(med_house_val(id12796),2.854).
regressionExample(med_house_val(id12797),2.73).
regressionExample(med_house_val(id12798),2.583).
regressionExample(med_house_val(id12799),2.673).
regressionExample(med_house_val(id12800),2.331).
regressionExample(med_house_val(id12801),2.379).
regressionExample(med_house_val(id12802),2.348).
regressionExample(med_house_val(id12803),2.563).
regressionExample(med_house_val(id12804),2.926).
regressionExample(med_house_val(id12805),2.5).
regressionExample(med_house_val(id12806),2.833).
regressionExample(med_house_val(id12807),2.375).
regressionExample(med_house_val(id12808),5.00001).
regressionExample(med_house_val(id12809),5.00001).
regressionExample(med_house_val(id12810),4.15).
regressionExample(med_house_val(id12811),5.00001).
regressionExample(med_house_val(id12812),5.00001).
regressionExample(med_house_val(id12813),5.00001).
regressionExample(med_house_val(id12814),5.00001).
regressionExample(med_house_val(id12815),3.569).
regressionExample(med_house_val(id12816),2.964).
regressionExample(med_house_val(id12817),3.697).
regressionExample(med_house_val(id12818),3.971).
regressionExample(med_house_val(id12819),5.00001).
regressionExample(med_house_val(id12820),4.072).
regressionExample(med_house_val(id12821),4.646).
regressionExample(med_house_val(id12822),4.13).
regressionExample(med_house_val(id12823),4.531).
regressionExample(med_house_val(id12824),4.112).
regressionExample(med_house_val(id12825),4.585).
regressionExample(med_house_val(id12826),4.808).
regressionExample(med_house_val(id12827),3.766).
regressionExample(med_house_val(id12828),3.842).
regressionExample(med_house_val(id12829),3.768).
regressionExample(med_house_val(id12830),4.572).
regressionExample(med_house_val(id12831),3.791).
regressionExample(med_house_val(id12832),3.405).
regressionExample(med_house_val(id12833),3.378).
regressionExample(med_house_val(id12834),3.682).
regressionExample(med_house_val(id12835),3.969).
regressionExample(med_house_val(id12836),3.882).
regressionExample(med_house_val(id12837),3.617).
regressionExample(med_house_val(id12838),3.871).
regressionExample(med_house_val(id12839),3.541).
regressionExample(med_house_val(id12840),3.938).
regressionExample(med_house_val(id12841),3.854).
regressionExample(med_house_val(id12842),3.528).
regressionExample(med_house_val(id12843),3.428).
regressionExample(med_house_val(id12844),2.729).
regressionExample(med_house_val(id12845),3.097).
regressionExample(med_house_val(id12846),3.16).
regressionExample(med_house_val(id12847),3.301).
regressionExample(med_house_val(id12848),2.929).
regressionExample(med_house_val(id12849),2.737).
regressionExample(med_house_val(id12850),2.711).
regressionExample(med_house_val(id12851),2.709).
regressionExample(med_house_val(id12852),2.718).
regressionExample(med_house_val(id12853),2.761).
regressionExample(med_house_val(id12854),3.394).
regressionExample(med_house_val(id12855),2.82).
regressionExample(med_house_val(id12856),2.894).
regressionExample(med_house_val(id12857),2.748).
regressionExample(med_house_val(id12858),3.058).
regressionExample(med_house_val(id12859),4.438).
regressionExample(med_house_val(id12860),5.00001).
regressionExample(med_house_val(id12861),3.382).
regressionExample(med_house_val(id12862),3.76).
regressionExample(med_house_val(id12863),4.833).
regressionExample(med_house_val(id12864),3.757).
regressionExample(med_house_val(id12865),2.921).
regressionExample(med_house_val(id12866),3.222).
regressionExample(med_house_val(id12867),3.278).
regressionExample(med_house_val(id12868),5.00001).
regressionExample(med_house_val(id12869),4.173).
regressionExample(med_house_val(id12870),4.388).
regressionExample(med_house_val(id12871),4.197).
regressionExample(med_house_val(id12872),5.00001).
regressionExample(med_house_val(id12873),3.91).
regressionExample(med_house_val(id12874),4.04).
regressionExample(med_house_val(id12875),4.303).
regressionExample(med_house_val(id12876),2.701).
regressionExample(med_house_val(id12877),2.932).
regressionExample(med_house_val(id12878),2.932).
regressionExample(med_house_val(id12879),2.942).
regressionExample(med_house_val(id12880),2.981).
regressionExample(med_house_val(id12881),2.824).
regressionExample(med_house_val(id12882),3.106).
regressionExample(med_house_val(id12883),4.38).
regressionExample(med_house_val(id12884),3.109).
regressionExample(med_house_val(id12885),2.674).
regressionExample(med_house_val(id12886),2.867).
regressionExample(med_house_val(id12887),3.881).
regressionExample(med_house_val(id12888),3.978).
regressionExample(med_house_val(id12889),4.352).
regressionExample(med_house_val(id12890),3.979).
regressionExample(med_house_val(id12891),3.868).
regressionExample(med_house_val(id12892),4.17).
regressionExample(med_house_val(id12893),3.91).
regressionExample(med_house_val(id12894),3.822).
regressionExample(med_house_val(id12895),4.358).
regressionExample(med_house_val(id12896),4.192).
regressionExample(med_house_val(id12897),4.912).
regressionExample(med_house_val(id12898),3.397).
regressionExample(med_house_val(id12899),4.148).
regressionExample(med_house_val(id12900),4.264).
regressionExample(med_house_val(id12901),2.563).
regressionExample(med_house_val(id12902),2.581).
regressionExample(med_house_val(id12903),2.894).
regressionExample(med_house_val(id12904),2.538).
